driver_trip,Move_Up_this_percent,Move_to_this_percentile
1356_65,-25,0
1356_69,-35,0
1356_71,3,0
1356_74,-30,0
1356_84,-25,0
1356_90,75,0
1356_102,-30,0
1356_103,-30,0
1356_104,-35,0
1356_107,-25,0
1356_112,-35,0
1356_114,75,0
1356_118,30,0
1356_120,-35,0
1356_128,-35,0
1356_134,3,0
1356_168,-35,0
1356_176,-25,0
1356_200,40,0
1357_3,10,0
1357_5,-30,0
1357_8,3,0
1357_10,75,0
1357_12,-30,0
1357_16,3,0
1357_17,40,0
1357_19,10,0
1357_22,-35,0
1357_25,-25,0
1357_30,3,0
1357_31,-30,0
1357_33,-35,0
1357_37,-30,0
1357_38,-30,0
1357_44,-25,0
1357_50,30,0
1357_51,-25,0
1357_56,3,0
1357_62,3,0
1357_63,3,0
1357_67,3,0
1357_69,-30,0
1357_74,-35,0
1357_76,-35,0
1357_82,40,0
1357_84,75,0
1357_86,3,0
1357_89,3,0
1357_99,-25,0
1357_104,75,0
1357_105,75,0
1357_107,-35,0
1357_109,-25,0
1357_110,-25,0
1357_112,-35,0
1357_120,75,0
1357_121,1,0
1357_125,-30,0
1357_131,-30,0
1357_141,-25,0
1357_149,-25,0
1357_159,-30,0
1357_160,3,0
1357_164,10,0
1357_166,-35,0
1357_171,30,0
1357_174,-25,0
1357_175,-25,0
1357_180,30,0
1357_191,75,0
1357_193,-25,0
1357_194,-30,0
1358_6,-35,0
1358_8,-25,0
1358_9,75,0
1358_12,-25,0
1358_15,-25,0
1358_23,-35,0
1358_27,-35,0
1358_30,-35,0
1358_36,-35,0
1358_42,3,0
1358_49,3,0
1358_54,3,0
1358_70,-25,0
1358_75,3,0
1358_77,-30,0
1358_90,-35,0
1358_97,3,0
1358_104,-25,0
1358_106,-35,0
1358_111,-35,0
1358_113,3,0
1358_114,3,0
1358_117,-25,0
1358_120,-30,0
1358_122,-25,0
1358_129,-35,0
1358_131,75,0
1358_135,-25,0
1358_142,-35,0
1358_147,-25,0
1358_149,3,0
1358_155,-35,0
1358_156,-35,0
1358_157,-30,0
1358_165,-30,0
1358_168,-35,0
1358_170,-30,0
1358_184,-35,0
1358_185,10,0
1358_186,-25,0
1358_193,-25,0
1358_195,-35,0
1358_200,-25,0
1359_8,-25,0
1359_11,-35,0
1359_13,-35,0
1359_15,40,0
1359_17,-25,0
1359_29,-35,0
1359_32,-25,0
1359_40,-35,0
1359_46,-30,0
1359_53,-25,0
1359_57,30,0
1359_65,30,0
1359_69,-25,0
1359_76,-25,0
1359_78,-25,0
1359_79,10,0
1359_80,-25,0
1359_84,10,0
1359_86,-25,0
1359_89,-30,0
1359_93,75,0
1359_101,75,0
1359_110,75,0
1359_112,1,0
1359_115,-25,0
1359_118,-25,0
1359_125,-35,0
1359_129,-35,0
1359_130,-25,0
1359_133,-25,0
1359_136,10,0
1359_142,3,0
1359_144,10,0
1359_153,-30,0
1359_158,30,0
1359_163,-25,0
1359_168,-25,0
1359_170,-25,0
1359_171,30,0
1359_178,3,0
1359_184,40,0
1359_193,-30,0
136_11,1,0
136_17,-25,0
136_19,-25,0
136_25,-25,0
136_39,-25,0
136_53,3,0
136_61,-25,0
136_62,-25,0
136_63,1,0
136_65,3,0
136_81,-25,0
136_83,1,0
136_84,40,0
136_94,3,0
136_99,-30,0
136_103,-25,0
136_105,3,0
136_122,1,0
136_123,-25,0
136_131,-25,0
136_139,-25,0
136_140,30,0
136_151,1,0
136_157,-25,0
136_165,-25,0
136_166,-35,0
136_168,3,0
136_172,1,0
136_175,-25,0
136_182,3,0
136_187,-30,0
136_194,-30,0
136_195,75,0
136_198,3,0
1360_6,-25,0
1360_11,-25,0
1360_16,-25,0
1360_18,3,0
1360_19,30,0
1360_27,40,0
1360_36,-25,0
1360_41,3,0
1360_42,3,0
1360_45,-25,0
1360_46,-25,0
1360_48,-25,0
1360_51,30,0
1360_52,-35,0
1360_54,1,0
1360_55,-30,0
1360_57,-30,0
1360_61,-25,0
1360_62,-25,0
1360_65,-30,0
1360_68,30,0
1360_71,30,0
1360_73,-25,0
1360_75,-25,0
1360_81,40,0
1360_82,-25,0
1360_85,1,0
1360_86,-35,0
1360_87,-25,0
1360_89,10,0
1360_90,-25,0
1360_91,-25,0
1360_93,10,0
1360_99,-30,0
1360_101,-25,0
1360_104,30,0
1360_107,-25,0
1360_110,40,0
1360_115,-25,0
1360_124,-25,0
1360_125,-30,0
1360_129,10,0
1360_130,-30,0
1360_136,-25,0
1360_139,-30,0
1360_142,-25,0
1360_145,-30,0
1360_152,-25,0
1360_154,-25,0
1360_155,-25,0
1360_169,-25,0
1360_173,-25,0
1360_176,75,0
1360_180,-25,0
1360_182,-25,0
1360_185,30,0
1360_192,-35,0
1360_194,-25,0
1360_198,3,0
1360_199,-25,0
1361_13,-25,0
1361_27,-30,0
1361_39,3,0
1361_42,3,0
1361_43,-25,0
1361_47,-30,0
1361_55,-35,0
1361_64,-25,0
1361_65,1,0
1361_66,10,0
1361_84,3,0
1361_88,-25,0
1361_94,-25,0
1361_116,-30,0
1361_129,-25,0
1361_137,-25,0
1361_157,-30,0
1361_163,-35,0
1361_167,-25,0
1361_183,-30,0
1361_195,-35,0
1362_5,-25,0
1362_7,-35,0
1362_17,-25,0
1362_24,-25,0
1362_38,-35,0
1362_41,40,0
1362_42,-30,0
1362_53,-30,0
1362_67,-25,0
1362_71,-30,0
1362_72,-30,0
1362_74,-25,0
1362_86,10,0
1362_110,3,0
1362_116,-30,0
1362_134,40,0
1362_135,-30,0
1362_140,3,0
1362_141,40,0
1362_145,30,0
1362_146,-35,0
1362_156,-25,0
1362_159,-35,0
1362_162,-35,0
1362_163,3,0
1362_165,-25,0
1362_179,1,0
1362_180,3,0
1362_182,-30,0
1362_183,-25,0
1362_184,3,0
1362_191,-30,0
1362_198,-25,0
1363_1,-25,0
1363_12,-25,0
1363_19,-25,0
1363_25,75,0
1363_26,-35,0
1363_29,1,0
1363_30,30,0
1363_32,-25,0
1363_38,-25,0
1363_48,40,0
1363_50,-25,0
1363_52,3,0
1363_63,-35,0
1363_75,30,0
1363_77,-30,0
1363_79,-25,0
1363_83,-30,0
1363_86,-35,0
1363_87,-30,0
1363_88,1,0
1363_92,-35,0
1363_101,-25,0
1363_107,-30,0
1363_108,-25,0
1363_112,-25,0
1363_114,40,0
1363_117,-25,0
1363_121,-25,0
1363_125,-35,0
1363_141,-25,0
1363_149,-25,0
1363_153,-25,0
1363_154,-35,0
1363_155,-35,0
1363_161,-25,0
1363_166,40,0
1363_171,-25,0
1363_174,-35,0
1363_181,-35,0
1363_184,40,0
1363_190,-25,0
1363_194,-35,0
1363_196,30,0
1364_4,30,0
1364_5,-25,0
1364_6,-25,0
1364_7,-35,0
1364_9,-25,0
1364_14,-25,0
1364_25,40,0
1364_27,-30,0
1364_32,-35,0
1364_33,-25,0
1364_37,-25,0
1364_38,-30,0
1364_45,-25,0
1364_47,-30,0
1364_50,-30,0
1364_51,-25,0
1364_54,3,0
1364_56,-30,0
1364_58,3,0
1364_59,3,0
1364_60,30,0
1364_61,40,0
1364_62,40,0
1364_64,-30,0
1364_66,-25,0
1364_67,30,0
1364_69,-30,0
1364_71,-25,0
1364_76,30,0
1364_80,-25,0
1364_82,-25,0
1364_83,-25,0
1364_85,30,0
1364_86,-25,0
1364_90,-25,0
1364_92,-25,0
1364_94,1,0
1364_97,40,0
1364_99,30,0
1364_101,3,0
1364_104,-35,0
1364_106,-35,0
1364_116,-25,0
1364_120,1,0
1364_123,-35,0
1364_125,-30,0
1364_127,-25,0
1364_130,30,0
1364_131,-45,0
1364_133,-30,0
1364_134,-35,0
1364_136,-30,0
1364_140,-35,0
1364_141,-25,0
1364_142,75,0
1364_149,-25,0
1364_150,30,0
1364_153,-30,0
1364_166,-35,0
1364_173,40,0
1364_174,-25,0
1364_178,-25,0
1364_179,30,0
1364_180,30,0
1364_182,-25,0
1364_183,40,0
1364_185,-25,0
1364_195,-25,0
1364_196,-25,0
1365_29,3,0
1365_32,-25,0
1365_35,3,0
1365_43,-30,0
1365_48,3,0
1365_50,40,0
1365_52,3,0
1365_65,-25,0
1365_68,-25,0
1365_76,3,0
1365_78,-35,0
1365_79,-35,0
1365_82,3,0
1365_94,-25,0
1365_96,-30,0
1365_102,1,0
1365_109,-35,0
1365_111,-25,0
1365_112,3,0
1365_124,-35,0
1365_129,-35,0
1365_135,-30,0
1365_143,-25,0
1365_148,-25,0
1365_162,3,0
1365_166,-35,0
1365_170,3,0
1365_174,-35,0
1365_182,3,0
1366_3,3,0
1366_6,-25,0
1366_9,-35,0
1366_10,3,0
1366_12,-25,0
1366_15,-35,0
1366_18,-25,0
1366_21,-25,0
1366_25,-35,0
1366_38,-25,0
1366_40,40,0
1366_41,-25,0
1366_43,-25,0
1366_52,-25,0
1366_54,-25,0
1366_63,3,0
1366_67,-25,0
1366_72,-25,0
1366_81,-35,0
1366_100,40,0
1366_101,-35,0
1366_106,-30,0
1366_107,-25,0
1366_109,-25,0
1366_120,-25,0
1366_121,-25,0
1366_127,-25,0
1366_134,-25,0
1366_138,-25,0
1366_140,-25,0
1366_155,-35,0
1366_162,10,0
1366_172,-35,0
1366_183,-35,0
1366_190,-25,0
1366_191,40,0
1366_195,-25,0
1366_196,-25,0
1366_199,-25,0
1367_10,-30,0
1367_11,-25,0
1367_12,-25,0
1367_13,40,0
1367_16,-25,0
1367_23,-35,0
1367_28,-25,0
1367_31,-30,0
1367_37,1,0
1367_44,-25,0
1367_46,-25,0
1367_58,-25,0
1367_60,10,0
1367_66,-30,0
1367_73,-25,0
1367_83,-25,0
1367_89,-25,0
1367_92,-25,0
1367_94,-25,0
1367_97,-25,0
1367_98,-25,0
1367_99,-25,0
1367_102,-25,0
1367_104,-30,0
1367_106,-30,0
1367_110,1,0
1367_118,75,0
1367_123,75,0
1367_129,-25,0
1367_131,-30,0
1367_142,40,0
1367_144,75,0
1367_146,-25,0
1367_148,-25,0
1367_154,-25,0
1367_157,-25,0
1367_160,-25,0
1367_166,-25,0
1367_170,-25,0
1367_172,75,0
1367_173,-30,0
1367_179,-25,0
1367_190,-25,0
1367_194,75,0
1367_200,-25,0
1368_8,-25,0
1368_17,-35,0
1368_26,-25,0
1368_50,-35,0
1368_52,-35,0
1368_59,-30,0
1368_65,-25,0
1368_97,-25,0
1368_113,-35,0
1368_114,-25,0
1368_117,-30,0
1368_151,-25,0
1368_170,-35,0
1368_171,75,0
1368_182,75,0
1368_186,-30,0
1368_189,-25,0
1368_198,-30,0
1368_199,-30,0
1369_1,-25,0
1369_5,3,0
1369_8,3,0
1369_21,-25,0
1369_24,30,0
1369_40,75,0
1369_42,-25,0
1369_43,-25,0
1369_45,-25,0
1369_50,30,0
1369_52,-30,0
1369_66,-25,0
1369_70,-35,0
1369_89,3,0
1369_93,-25,0
1369_98,-25,0
1369_100,-25,0
1369_104,3,0
1369_105,-25,0
1369_107,-25,0
1369_110,-30,0
1369_122,-25,0
1369_127,-25,0
1369_133,1,0
1369_134,30,0
1369_139,3,0
1369_151,-25,0
1369_152,-25,0
1369_155,3,0
1369_159,3,0
1369_163,3,0
1369_170,-25,0
1369_184,-25,0
1369_186,-25,0
1369_187,3,0
1369_191,-25,0
1369_192,-25,0
1369_195,3,0
1369_196,-25,0
137_1,-25,0
137_4,-25,0
137_25,-25,0
137_27,-25,0
137_30,30,0
137_35,-25,0
137_38,-25,0
137_42,-25,0
137_47,-25,0
137_52,-25,0
137_54,75,0
137_61,3,0
137_62,30,0
137_72,-25,0
137_81,-25,0
137_94,-25,0
137_100,-25,0
137_117,3,0
137_128,-25,0
137_132,-30,0
137_133,1,0
137_142,-25,0
137_144,-25,0
137_150,-30,0
137_165,30,0
137_195,-25,0
137_197,3,0
1370_11,-25,0
1370_26,-25,0
1370_32,-30,0
1370_39,3,0
1370_46,-35,0
1370_50,75,0
1370_53,-25,0
1370_70,-25,0
1370_85,-35,0
1370_87,-25,0
1370_89,3,0
1370_95,40,0
1370_110,-35,0
1370_116,1,0
1370_118,-25,0
1370_128,-25,0
1370_132,-25,0
1370_141,-30,0
1370_147,-25,0
1370_150,3,0
1370_155,-25,0
1370_171,-25,0
1371_3,30,0
1371_10,-25,0
1371_19,-30,0
1371_21,40,0
1371_29,-30,0
1371_41,3,0
1371_49,3,0
1371_85,40,0
1371_90,-30,0
1371_95,-30,0
1371_102,30,0
1371_103,3,0
1371_129,3,0
1371_132,75,0
1371_154,3,0
1371_159,30,0
1371_180,3,0
1371_197,3,0
1371_198,-30,0
1372_3,3,0
1372_6,3,0
1372_13,-25,0
1372_23,40,0
1372_26,30,0
1372_28,3,0
1372_31,3,0
1372_34,1,0
1372_40,10,0
1372_45,-35,0
1372_49,-25,0
1372_52,3,0
1372_58,-25,0
1372_71,-25,0
1372_72,30,0
1372_76,3,0
1372_80,-25,0
1372_90,-25,0
1372_92,30,0
1372_94,3,0
1372_105,3,0
1372_106,-35,0
1372_109,30,0
1372_110,3,0
1372_119,30,0
1372_120,-35,0
1372_124,3,0
1372_142,-35,0
1372_152,-35,0
1372_153,-25,0
1372_156,-35,0
1372_159,3,0
1372_162,-25,0
1372_164,40,0
1372_168,-35,0
1372_184,30,0
1374_7,75,0
1374_18,-25,0
1374_20,-25,0
1374_31,-35,0
1374_34,-25,0
1374_44,75,0
1374_56,-25,0
1374_66,-35,0
1374_68,-25,0
1374_76,-25,0
1374_78,-25,0
1374_86,1,0
1374_100,40,0
1374_105,-25,0
1374_108,-25,0
1374_110,-25,0
1374_111,-25,0
1374_113,-25,0
1374_121,-25,0
1374_125,-35,0
1374_131,-25,0
1374_146,-25,0
1374_147,-35,0
1374_150,-25,0
1374_160,3,0
1374_181,-25,0
1374_186,-25,0
1374_196,-25,0
1374_198,1,0
1374_199,-25,0
1374_200,-35,0
1375_1,-25,0
1375_5,-35,0
1375_8,3,0
1375_11,30,0
1375_14,-25,0
1375_22,-25,0
1375_28,40,0
1375_32,-35,0
1375_33,30,0
1375_39,-25,0
1375_48,3,0
1375_52,-25,0
1375_55,-25,0
1375_59,-25,0
1375_60,-25,0
1375_63,-25,0
1375_73,-35,0
1375_77,-35,0
1375_81,-25,0
1375_82,3,0
1375_96,3,0
1375_98,3,0
1375_102,-25,0
1375_104,-25,0
1375_114,3,0
1375_118,-30,0
1375_122,3,0
1375_123,30,0
1375_125,-25,0
1375_126,-30,0
1375_127,-25,0
1375_146,-35,0
1375_154,3,0
1375_160,3,0
1375_165,-30,0
1375_186,-30,0
1375_192,1,0
1375_197,-25,0
1376_4,-25,0
1376_5,-25,0
1376_7,3,0
1376_15,10,0
1376_18,-25,0
1376_20,30,0
1376_24,-25,0
1376_26,-25,0
1376_34,-35,0
1376_37,-30,0
1376_41,-35,0
1376_43,1,0
1376_47,-25,0
1376_62,75,0
1376_63,-30,0
1376_64,3,0
1376_66,-25,0
1376_69,-25,0
1376_73,-25,0
1376_78,1,0
1376_80,3,0
1376_83,-25,0
1376_85,-25,0
1376_102,-25,0
1376_104,3,0
1376_111,-25,0
1376_113,3,0
1376_115,75,0
1376_119,-25,0
1376_120,3,0
1376_121,-25,0
1376_131,3,0
1376_133,75,0
1376_134,-25,0
1376_140,3,0
1376_148,-35,0
1376_166,-25,0
1376_170,-25,0
1376_171,40,0
1376_173,30,0
1376_174,1,0
1376_175,3,0
1376_186,-25,0
1376_189,-25,0
1376_195,-30,0
1376_196,30,0
1376_199,40,0
1377_2,-25,0
1377_4,30,0
1377_15,-30,0
1377_18,-25,0
1377_19,3,0
1377_28,40,0
1377_31,30,0
1377_32,1,0
1377_37,40,0
1377_40,1,0
1377_44,40,0
1377_56,40,0
1377_59,-35,0
1377_62,-25,0
1377_64,10,0
1377_67,-25,0
1377_80,-25,0
1377_81,30,0
1377_82,75,0
1377_84,-25,0
1377_86,-25,0
1377_89,3,0
1377_94,-25,0
1377_99,1,0
1377_103,-25,0
1377_108,3,0
1377_114,-25,0
1377_115,40,0
1377_116,-25,0
1377_117,-25,0
1377_119,-25,0
1377_120,-25,0
1377_125,-25,0
1377_129,3,0
1377_130,3,0
1377_137,10,0
1377_139,40,0
1377_148,-25,0
1377_153,30,0
1377_160,-30,0
1377_162,-30,0
1377_169,3,0
1377_170,-25,0
1377_176,-30,0
1377_185,40,0
1377_188,3,0
1377_192,30,0
1377_196,1,0
1378_11,40,0
1378_16,1,0
1378_21,3,0
1378_27,-35,0
1378_44,-35,0
1378_50,30,0
1378_53,40,0
1378_75,-35,0
1378_80,30,0
1378_82,-35,0
1378_87,1,0
1378_102,-25,0
1378_109,-25,0
1378_112,30,0
1378_114,3,0
1378_115,-25,0
1378_121,-25,0
1378_127,1,0
1378_138,-30,0
1378_152,1,0
1378_153,-25,0
1378_160,3,0
1378_166,-35,0
1378_172,-25,0
1378_178,-25,0
1378_187,-25,0
1378_188,40,0
1378_199,10,0
1378_200,-25,0
1379_4,-35,0
1379_5,-30,0
1379_8,-25,0
1379_19,-25,0
1379_30,-35,0
1379_33,-30,0
1379_37,-25,0
1379_43,75,0
1379_44,-25,0
1379_45,75,0
1379_49,-30,0
1379_53,-30,0
1379_66,-25,0
1379_80,-35,0
1379_83,-25,0
1379_92,-25,0
1379_98,30,0
1379_100,-30,0
1379_117,-25,0
1379_118,-25,0
1379_128,-25,0
1379_133,-25,0
1379_135,-30,0
1379_143,3,0
1379_144,-30,0
1379_155,40,0
1379_156,-25,0
1379_166,-25,0
1379_169,-30,0
1379_172,-25,0
1379_174,-25,0
1379_177,-25,0
1379_178,-25,0
1379_183,3,0
1379_184,-25,0
1379_185,40,0
1379_193,-25,0
138_6,-25,0
138_7,-25,0
138_9,-25,0
138_15,-25,0
138_23,-25,0
138_24,-25,0
138_25,-25,0
138_28,-25,0
138_31,-25,0
138_36,-25,0
138_40,3,0
138_48,-35,0
138_49,-25,0
138_52,-25,0
138_58,-25,0
138_69,-35,0
138_71,-25,0
138_74,-25,0
138_85,-25,0
138_87,-35,0
138_110,30,0
138_112,-25,0
138_114,-25,0
138_122,-25,0
138_127,-25,0
138_136,-25,0
138_138,3,0
138_142,30,0
138_144,-25,0
138_145,-35,0
138_146,30,0
138_148,-30,0
138_150,30,0
138_155,-25,0
138_156,-25,0
138_158,-30,0
138_172,1,0
138_188,30,0
138_191,-25,0
138_196,-25,0
138_199,30,0
1380_23,30,0
1380_25,3,0
1380_35,-25,0
1380_39,3,0
1380_41,-35,0
1380_42,-25,0
1380_51,-25,0
1380_55,-25,0
1380_70,-25,0
1380_86,-35,0
1380_95,-25,0
1380_98,-35,0
1380_100,40,0
1380_109,-25,0
1380_111,3,0
1380_113,3,0
1380_117,-25,0
1380_142,-25,0
1380_143,3,0
1380_150,3,0
1380_151,1,0
1380_163,-25,0
1380_164,3,0
1380_175,3,0
1380_183,1,0
1380_193,-25,0
1381_11,-35,0
1381_17,10,0
1381_22,3,0
1381_28,-25,0
1381_33,30,0
1381_44,-25,0
1381_46,-25,0
1381_60,30,0
1381_70,-25,0
1381_73,-25,0
1381_77,-25,0
1381_83,-25,0
1381_87,75,0
1381_90,-25,0
1381_94,3,0
1381_95,3,0
1381_100,-25,0
1381_106,40,0
1381_107,-25,0
1381_112,-25,0
1381_114,-25,0
1381_119,-25,0
1381_120,3,0
1381_127,30,0
1381_130,40,0
1381_131,-25,0
1381_132,-35,0
1381_134,-25,0
1381_155,-25,0
1381_157,-25,0
1381_164,-25,0
1381_173,-25,0
1381_175,-25,0
1381_187,-25,0
1381_197,3,0
1381_199,30,0
1381_200,-25,0
1382_4,-25,0
1382_11,-35,0
1382_12,3,0
1382_23,-35,0
1382_32,-25,0
1382_34,-25,0
1382_43,-35,0
1382_59,-25,0
1382_61,-25,0
1382_62,-25,0
1382_66,-25,0
1382_67,-25,0
1382_83,-25,0
1382_97,-25,0
1382_114,-25,0
1382_116,3,0
1382_117,-30,0
1382_122,40,0
1382_127,-35,0
1382_135,-25,0
1382_156,-35,0
1382_159,-35,0
1382_169,-30,0
1382_179,-35,0
1382_184,-25,0
1382_187,-35,0
1382_189,3,0
1382_191,-35,0
1382_195,3,0
1382_198,-30,0
1383_12,-30,0
1383_18,-35,0
1383_22,75,0
1383_33,-30,0
1383_34,40,0
1383_53,-30,0
1383_55,30,0
1383_59,1,0
1383_61,-25,0
1383_64,30,0
1383_97,-30,0
1383_104,-30,0
1383_107,-25,0
1383_119,75,0
1383_124,-25,0
1383_126,-25,0
1383_128,-25,0
1383_130,-25,0
1383_135,-35,0
1383_137,-30,0
1383_150,-30,0
1383_151,-25,0
1383_160,75,0
1383_162,-25,0
1383_176,-25,0
1383_186,-25,0
1383_192,40,0
1383_193,40,0
1384_5,3,0
1384_27,-35,0
1384_31,-25,0
1384_34,3,0
1384_55,1,0
1384_57,75,0
1384_59,-30,0
1384_61,40,0
1384_78,-35,0
1384_84,-25,0
1384_96,10,0
1384_107,-25,0
1384_118,3,0
1384_119,75,0
1384_120,-25,0
1384_121,3,0
1384_122,75,0
1384_152,3,0
1384_166,3,0
1384_174,-25,0
1384_175,3,0
1384_178,-25,0
1384_180,-25,0
1385_4,-25,0
1385_5,-25,0
1385_9,-25,0
1385_12,-35,0
1385_13,-25,0
1385_18,75,0
1385_24,-25,0
1385_43,-35,0
1385_44,-25,0
1385_50,1,0
1385_54,-25,0
1385_55,-35,0
1385_64,-25,0
1385_65,-35,0
1385_67,-35,0
1385_73,10,0
1385_83,75,0
1385_89,30,0
1385_92,-25,0
1385_95,3,0
1385_104,-25,0
1385_105,10,0
1385_106,3,0
1385_107,-30,0
1385_108,3,0
1385_117,3,0
1385_121,-25,0
1385_136,-35,0
1385_139,-35,0
1385_141,-25,0
1385_143,75,0
1385_144,-30,0
1385_146,3,0
1385_148,-30,0
1385_153,-35,0
1385_154,40,0
1385_159,-25,0
1385_162,-25,0
1385_169,-35,0
1385_172,-25,0
1385_173,3,0
1385_187,-25,0
1385_192,-25,0
1385_195,40,0
1385_196,1,0
1385_197,3,0
1386_8,-30,0
1386_12,-30,0
1386_14,-25,0
1386_20,10,0
1386_22,3,0
1386_26,1,0
1386_39,10,0
1386_40,-25,0
1386_42,-25,0
1386_47,-30,0
1386_60,30,0
1386_61,-25,0
1386_63,-25,0
1386_68,-25,0
1386_70,3,0
1386_75,-25,0
1386_77,-25,0
1386_79,-25,0
1386_82,3,0
1386_86,1,0
1386_88,-30,0
1386_93,-25,0
1386_94,-25,0
1386_97,-25,0
1386_105,3,0
1386_107,-25,0
1386_113,-25,0
1386_115,-25,0
1386_116,-30,0
1386_119,30,0
1386_123,-25,0
1386_124,-30,0
1386_127,30,0
1386_131,30,0
1386_133,-25,0
1386_135,-25,0
1386_139,3,0
1386_146,-25,0
1386_152,-25,0
1386_153,3,0
1386_155,-25,0
1386_156,-25,0
1386_165,-30,0
1386_167,-25,0
1386_169,3,0
1386_174,-25,0
1386_181,-25,0
1386_183,-25,0
1386_185,3,0
1386_187,1,0
1386_188,-25,0
1386_193,-35,0
1386_196,-25,0
1386_197,-25,0
1386_198,3,0
1387_8,40,0
1387_11,-25,0
1387_12,-35,0
1387_22,-25,0
1387_25,-25,0
1387_27,-35,0
1387_30,-25,0
1387_31,-25,0
1387_39,-25,0
1387_49,-25,0
1387_50,-35,0
1387_53,-35,0
1387_56,-25,0
1387_59,-35,0
1387_64,10,0
1387_65,1,0
1387_78,1,0
1387_80,-25,0
1387_90,-25,0
1387_91,75,0
1387_94,-25,0
1387_101,-30,0
1387_105,-25,0
1387_119,-25,0
1387_122,3,0
1387_123,-30,0
1387_133,75,0
1387_137,75,0
1387_143,-25,0
1387_149,-35,0
1387_151,40,0
1387_153,3,0
1387_157,-30,0
1387_158,-35,0
1387_159,-25,0
1387_160,1,0
1387_164,-30,0
1387_170,-35,0
1387_174,3,0
1387_175,10,0
1387_177,-30,0
1387_180,-25,0
1387_186,-25,0
1387_199,-25,0
1388_7,-30,0
1388_42,3,0
1388_43,40,0
1388_46,3,0
1388_49,3,0
1388_63,-30,0
1388_93,-30,0
1388_97,30,0
1388_105,3,0
1388_108,3,0
1388_124,-25,0
1388_136,3,0
1388_140,3,0
1388_148,3,0
1388_157,-35,0
1388_163,3,0
1388_185,-25,0
1388_195,3,0
1389_3,-35,0
1389_19,-25,0
1389_24,-30,0
1389_28,10,0
1389_29,3,0
1389_30,-25,0
1389_33,-25,0
1389_34,-25,0
1389_37,40,0
1389_43,-35,0
1389_44,3,0
1389_50,30,0
1389_66,-30,0
1389_67,-30,0
1389_73,30,0
1389_79,-25,0
1389_82,-30,0
1389_87,-35,0
1389_94,-25,0
1389_100,-35,0
1389_105,-30,0
1389_107,-30,0
1389_108,30,0
1389_109,-30,0
1389_110,40,0
1389_111,-30,0
1389_114,-35,0
1389_118,75,0
1389_121,3,0
1389_122,-25,0
1389_123,40,0
1389_127,-35,0
1389_130,40,0
1389_131,3,0
1389_133,40,0
1389_139,3,0
1389_141,40,0
1389_143,-25,0
1389_154,-35,0
1389_158,3,0
1389_167,-35,0
1389_169,-25,0
1389_170,-25,0
1389_172,3,0
1389_177,-35,0
1389_182,-25,0
1389_198,3,0
139_2,-25,0
139_8,10,0
139_19,-30,0
139_21,-30,0
139_22,3,0
139_27,-35,0
139_38,75,0
139_39,-35,0
139_40,-35,0
139_44,3,0
139_45,-35,0
139_63,30,0
139_72,3,0
139_74,-35,0
139_94,30,0
139_96,3,0
139_100,-25,0
139_114,40,0
139_131,-30,0
139_138,-45,0
139_141,-25,0
139_142,-35,0
139_154,3,0
139_161,-35,0
139_169,-25,0
139_173,-35,0
139_179,3,0
139_187,-30,0
139_198,-25,0
1390_5,-30,0
1390_12,-25,0
1390_15,-30,0
1390_17,30,0
1390_23,-25,0
1390_29,-35,0
1390_37,-25,0
1390_41,30,0
1390_45,-25,0
1390_46,-30,0
1390_48,-35,0
1390_50,3,0
1390_57,-35,0
1390_58,-30,0
1390_59,-35,0
1390_62,-25,0
1390_65,-30,0
1390_72,-35,0
1390_78,3,0
1390_79,-25,0
1390_80,-35,0
1390_81,30,0
1390_86,3,0
1390_87,30,0
1390_91,-30,0
1390_95,-35,0
1390_97,3,0
1390_99,-35,0
1390_102,-35,0
1390_117,-30,0
1390_124,-35,0
1390_128,3,0
1390_133,3,0
1390_138,-35,0
1390_139,3,0
1390_147,-25,0
1390_148,-25,0
1390_152,-25,0
1390_154,-35,0
1390_158,-30,0
1390_164,-25,0
1390_168,30,0
1390_170,1,0
1390_174,40,0
1390_178,-25,0
1390_181,-25,0
1390_191,-25,0
1390_198,40,0
1391_3,-25,0
1391_4,-25,0
1391_9,-35,0
1391_11,-25,0
1391_20,-30,0
1391_24,40,0
1391_31,-35,0
1391_36,-25,0
1391_37,-25,0
1391_41,-25,0
1391_48,-35,0
1391_53,75,0
1391_56,-35,0
1391_57,-30,0
1391_63,-25,0
1391_69,-25,0
1391_75,30,0
1391_77,-30,0
1391_78,-25,0
1391_81,-25,0
1391_84,-35,0
1391_88,-25,0
1391_92,-25,0
1391_94,-25,0
1391_104,75,0
1391_109,-30,0
1391_124,-30,0
1391_145,10,0
1391_147,10,0
1391_151,-30,0
1391_168,-25,0
1391_169,-30,0
1391_176,-35,0
1391_181,-45,0
1391_182,-25,0
1391_187,-25,0
1391_188,-25,0
1391_190,-25,0
1391_193,1,0
1391_194,-35,0
1392_4,-25,0
1392_6,-25,0
1392_12,1,0
1392_13,3,0
1392_22,-25,0
1392_26,-25,0
1392_30,40,0
1392_31,40,0
1392_34,3,0
1392_46,-25,0
1392_51,-25,0
1392_54,1,0
1392_59,-25,0
1392_74,-35,0
1392_78,75,0
1392_85,30,0
1392_91,75,0
1392_95,3,0
1392_96,-25,0
1392_104,40,0
1392_106,3,0
1392_120,3,0
1392_121,-30,0
1392_124,-35,0
1392_127,40,0
1392_135,-25,0
1392_136,75,0
